,0
116,"Mesmo estando casado com você há anos, ainda sinto que nosso amor cresce a cada dia. Sou louco por você, meu bem!"
117,O amor faz despertar sorrisos em rostos tristes e dá vida a corações outrora quebrados.
118,"Quem inventou o amor deveria nos ter dado um coração maior, pois fica difícil conseguir conter no meu tudo aquilo que sinto por você."
119,"Neste momento de muita tristeza, receba todo meu amor, apoio e força. Meu coração está contigo."
120,"De todas as formas de amor que conheço, tu és a mais intensa e ainda por cima és minha madrinha. Como eu te adoro, dinda!"
121,"Não quero briga nem confusão, apenas seu amor e atenção."
122,Ainda sou tão apaixonado por você como no dia em que nos conhecemos. Você é o meu grande amor!
123,"Se não fosse por você, não descobriria meu verdadeiro potencial. Obrigada por sempre me incentivar, meu amor!"
124,"A impaciência sem limites, tem como propriedades, destruir a esperança, sufocar a alma a razão e a fé, aborrecer o amor pretendido, manchar a dignidade e inchar o egoísmo."
125,"Não será esta distância que vai ditar o fim do nosso amor. Estarei à sua espera, meu bem!"
126,O amor ganhou um novo significado e a felicidade um novo conceito após minha barriga crescer com meu bebê tão adorado!
127,Mundo das Mensagens
128,Nos teus braços conheci o mais genuíno amor e mesmo que não dure para sempre jamais me arrependerei dos anos que vivi como seu namorado.
129,Há vários motivos para não se amar uma pessoa e um só motivo para amá-la.
130,"Que esta terça-feira traga amor, alegria e paz para todos nós!"
131,Às vezes uma briga entre casal até ajuda a encontrar a perfeição no amor.
132,Não há maior decepção que confiarmos nosso coração a alguém que prometeu cuidar dele mas não fez nenhum esforço para isso.
133,Nem a distância separa dois corações ligados pelo amor.
134,Se você quer saber o quanto eu te amo é simples. Multiplique as estrelas do céu pelas gotas dos oceanos.
135,"Quando te conheci, tive a certeza que encontrei a pessoa que a minha alma sempre amou."
136,Poderíamos brigar noite e dia que iria te amar mesmo assim! 💘
137,"A curiosidade de uma mente nobre sinceramente cessa onde o amor pela verdade não a encoraja a ir além, e o amor pelo seu semelhante a convida a parar."
138,Em uma vida sem amor sempre faltará um pouco de sabor.
139,"Ah, vovó, como é possível você carregar um coração tão pesado de amor e bondade e ao mesmo tempo tão leve e delicado?"
140,Às vezes o amor se encontra no último lugar que pensamos procurar.
141,"Às vezes, para salvar um amor basta deixarmos um pouco do nosso orgulho para trás."
142,"É uma profissão dura e com vários desafios, mas a missão envolve cuidar do próximo e é por isso que me dedico com amor à enfermagem."
143,"O amor é como um pernilongo. Mesmo sem enxergar, nós damos o sangue por ele."
144,"Agradeço e divido esta conquista com a minha esposa por todo o amor, suporte e por me incentivar a concluir um trabalho do qual me orgulho."
145,"O amor é algo que não podemos tocar nem ouvir mas podemos sentir em nossos corações, batendo como nunca em nossas emoções."
146,"Não parta em busca de irrealidades, a conquista que nos pode trazer verdadeira alegria é a de conseguirmos ter quem mais amamos por perto."
147,Você me faz sentir coisas que nem sabia que existiam. Te amo infinitamente! 💗
148,Sempre com um sorriso no rosto e amor no coração. 😀❤
149,"Só ao seu lado eu sorrio de verdade, juntos eu descubro a felicidade. Amar você é tudo que quero neste mundo, esposa!"
150,"O amor é lindo, mas é ainda mais especial quando celebrado por nós dois, meu bem. Feliz dia dos namorados!"
151,"Abro o meu coração para você, meu amor, porque não há nada melhor do que nós dois! 💑"
152,"O amor não é cego, o amor quando é sincero e verdadeiro simplesmente vê e aceita."
153,"O amor materno é aquele que nunca nos abandona, não importa a distância ou o tempo."
154,Nós nunca somos tão desamparadamente infelizes como quando perdemos um amor.
155,Basta um verdadeiro amor para unir o que antes foi quebrado.
156,Amor não correspondido existe para mostrar o quanto é raro acontecer o amor entre duas pessoas.
157,"Deve-se temer mais o amor de uma mulher, do que o ódio de um homem."
158,"Sejam quais forem as cirunstâncias, o amor acaba sempre por vencer e unir aqueles que lutam verdadeiramente por ele."
159,"Se descobrirmos que estamos amando, vamos em frente até descobrir os segredos do amor."
160,Não quero ser na sua vida o início de um fim nem o fim de um começo; quero ser o início de um começo sem fim.
161,O amor pode ser incontrolável; ele tanto provoca lágrima constante como risada sem fim.
162,"Se não há volta, não interessa mais. Preocupe-se com o possível e supere seus desafios, inclusive os do amor!"
163,"Meu afilhado, meu amor, que a vida lhe sorria todos os dias do amanhecer ao anoitecer. Te adoro!"
164,Para um amor ser perfeito basta que seja sentido ao mesmo tempo e com sinceridade por dois corações imperfeitos.
165,"Sabia que teria muitas surpresas na vida, mas nada havia me preparado para o amor que encontrei em você."
166,Amor perfeito não é ilusão: procure ser e fazer alguém feliz e dê as boas-vindas e algo único e memorável!
167,"Eu lhe agradeço, meu amor, pelos momentos mágicos e verdadeiros que vivemos lado a lado. Eu amo você!"
168,"Porque a vida é uma prova de fogo, encare cada batalha com amor no coração!"
169,"Que seja um domingo de paz, amor e alegria é o que desejo para todo mundo, especialmente para mim. Bom domingo!"
170,"O amor perfeito é a mais bela das frustrações, pois está acima do que se pode exprimir."
171,Sabemos que é amor quando perdemos a noção do tempo ao lado de alguém que queremos conosco para sempre.
172,"Amar sempre vale a pena, mas insistir num amor não correspondido é tempo perdido."
173,"Se você é capaz de amar a pessoa errada, imagine o que pode sentir pela certa."
174,"Eu sei lá o que é isto que sinto, mas ao seu lado meu coração bate diferente e nem sei bem como me comportar. Falaram que pode ser amor!"
175,"Eu sou um pouco dos livros que li, dos filmes que vi e dos amores que vivi."
176,Fica com minha vida... eu farei de tudo para sempre merecer o teu amor.
177,O amor não é feito de trocas de olhares mas de olharmos juntos na mesma direção.
178,"O amor que sinto pelo meu afilhado nunca some nem diminui, apenas cresce mais a cada dia."
179,"O casamento representa a intervenção do Estado em um caso de amor que, provavelmente, já não estava indo muito bem."
180,É preciso amar direito sem medo de cuidar e sempre com respeito para o amor funcionar.
181,"Quem quiser gostar de mim tem que ser por amor, porque dinheiro eu não tenho e beleza está em falta."
182,"Só um abraço enche meu coração de amor, minha alma de paz e felicidade."
183,Agora sei como é bom ser tia porque posso segurar meu sobrinho no colo e sentir o amor especial que nos une.
184,"O Amor é a chave para se abrir diversas portas, inclusive a da tão almejada Felicidade!"
185,E começa assim uma nova vida repleta de amor à espera de aventuras e histórias para recordar. Feliz noivado!
186,"Tudo pode acontecer no meu dia, mas eu sei que logo quando regressar a casa terei a união da minha família para me encher de amor e alegria."
187,Amo tanto você que às vezes acho que uma vida inteira não vai chegar para lhe demonstrar o tamanho do meu amor por você!
188,Todo amor verdadeiro vem acompanhado por um desejo intenso de sermos eternos ao lado de quem amamos.
189,"Às vezes, aquilo que parece ser o fim é na verdade o recomeço de algo melhor para nós."
190,"A felicidade surge quando um amor como nosso acontece. Te amo, meu bem!"
191,"Às vezes você pensa que não pode fazer tudo o que quer, pense... Você pode fazer o que quiser se for aquilo que o coração mandar."
192,"Mesmo debaixo de tempestade, meus dias são lindos porque encontrei você. Boa tarde, meu amor!"
193,"Na triste e lamentável história da minha vida, reciprocidade e vida amorosa são termos que não combinam."
194,"Agradeço todos os dias por ter uma família unida, que prega o amor e é amparada pelo respeito e pela verdade."
195,Não me venha com relacionamento sério; eu quero um amor que me faça rir até a barriga doer!
196,"Viver com você é viver em paz, meu amor! 💑"
197,"Onde reina o amor, não há vontade de poder, e onde domina o poder, falta o amor. Um é a sombra do outro."
198,"Podemos discordar em muitas coisas, menos de que nosso amor é recíproco."
199,"O amor não tem tempo para acontecer, só acontece uma vez, e não acaba, se você acha que ele já aconteceu e lamenta por ter acabado é por que ele nem começou."
200,"Se você pudesse ler meus pensamentos, entenderia o sorriso no meu rosto toda vez que olho na sua direção."
201,"Não adianta procurar o amor, pois é ele quem nos encontra, quer estejamos preparados para ele ou não."
202,Um amor não correspondido transformou meu coração apaixonado em um coração partido.
203,Eu me entrego ao seu abraço com a certeza de que encontrei o amor. Obrigada por tudo!
204,Não canso de dizer para o mundo todo que eu sou seu e de mais ninguém. Meu amor por você é infinito!
205,"Todo mundo erra e eu não sou diferente. Sinto muito, amor; quem me dera voltar no tempo. Por favor, perdoe minha atitude!"
206,"Naquele momento não pensava direito, mas agora vejo como errei. Não quero nunca mais ver você triste. Desculpa, amor."
207,"Se eu pudesse viveria minha vida novamente, só para poder encontrar você mais cedo, e assim amar você mais tempo!"
208,Amar é uma escolha que fará você ansiar o futuro e ao mesmo tempo desejar reviver momentos do passado.
209,"A vida nos oferece muitos caminhos, mas apenas o que leva ao amor esconde a verdadeira felicidade."
210,Não tem como não estar de bem com a vida quando estamos junto de quem que tanto amamos. Sou feliz ao seu lado!
211,"Às vezes, é de uma brincadeira que nasce um grande amor, e isso demonstra quão engraçada pode ser a vida."
212,A maior prova de amor é a confiança.
213,"Desejo a você um feliz dia do abraço como deve ser: cheio de amor, carinho e afeto!"
214,A beleza das pessoas está na capacidade de amar e encontrar no próximo a continuidade de seu ser.
215,"Não sei o que os caminhos da vida nos reservam, mas tenho certeza que para onde quer que vá levarei você no meu coração."
216,É pelo amor que sinto pelo próximo que escolhi esta profissão. Eu amo trabalhar com enfermagem!
217,No dia em que nosso namoro começou descobri que o amor é o sentimento que alimenta a minha felicidade e faz transbordar a minha vida de alegria.
218,"Não existe amor à primeira vista. O que existe é a pessoa certa, no momento certo. Você por acaso estava lá."
219,"Que esta nova fase venha com luz, cor e amor porque ter 15 anos é viver a vida acreditando em mágica!"
220,Nada me interessa além do nosso amor; nem mesmo chocolate ou o verão com seu calor!
221,"Devemos amar-nos com unhas e dentes. Se não somos o amor da nossa vida, nunca seremos amados verdadeiramente."
222,O verdadeiro amor nunca acaba e no coração de quem o sente ele é eterno como o tempo!
223,"O amor não tem medida, e a impaciência não conhece limite."
224,Enfermagem é nome que damos para a profissão que é feita tanto de amor quanto de dedicação.
225,Dizem que é envolver o corpo de alguém nos nossos braços; eu lhe chamo uma demonstração espontânea de todo nosso amor. Feliz dia do abraço!
226,"Há amores que nos roubam o sono e nos tiram a respiração, mas que deixam muito mais em nosso coração."
227,Amor nunca se tem em demasia; que ele hoje se multiplique e faça você desfrutar de uma boa tarde!
228,"Por maior que seja o amor, às vezes ele termina e temos de continuar nosso caminho."
229,"Foi sincero enquanto durou, foi eterno o nosso amor, mas chegou ao fim."
230,"Pelas ruas que passei, e pessoas que encontrei; você foi uma delas que jamais esquecerei."
231,"Que a paz e amor façam parte da sua vida todos os dias, pois elas trazem o equilíbrio interior necessário para alcançar a felicidade."
232,Amar é dar o último pedacinho da sua sobremesa favorita e ainda assim ficar feliz.
233,"O teu amor é para mim como a chuva que traz vida a um terreno seco e estéril, fazendo brotar as mais lindas flores."
234,"Falam que somos loucos, mas com um amor como nosso quem não seria?"
235,A união de qualquer amor é sempre obra de companheirismo.
236,A felicidade só existe para aqueles que têm amor no coração.
237,"Posso não saber muita coisa na vida, mas existe uma coisa que não tenho dúvidas: eu amo minha esposa!"
238,"Se é amor que recebe, agradeça com mais e mais amor. Só assim vale a pena viver a vida!"
239,Quando esse “amor” não é mais ótimo e só pesa no seu coração é hora de desapego sem hesitação!
240,"Desejo tanto você e mesmo que a distância não permita, a força do nosso amor vai sempre nos aproximar."
241,"Realidade ou desejo incerto, o amor é o elemento primitivo da atividade interior; é a causa, o fim e o resumo de todos os defeitos humanos."
242,O amor é a única qualidade que muitos desejam mas poucos sabem usá-la.
243,Esta é a coisa mais fofa e em mim despertou o amor mais lindo! ❤️👶
244,Não é necessário muito: apenas consciência ecológica e amor pelo nosso planeta.
245,O amor é solitário.
246,"Na mochila guardei o amor, a felicidade e a perseverança. Estou pronto para a viagem chamada vida."
247,Prometo amar você até que o amor desapareça do mundo em que vivemos!
248,"Amar é viver, e vivo porque amo você."
249,"💕Amor e namorado, só você me faz feliz, só seu jeito alegra meu coração."
250,"Pros erros há perdão. Pros fracassos, chance. Pros amores impossíveis, tempo. Não deixe que a saudade sufoque, que a rotina acomode, que o medo impeça de tentar."
251,O meu lugar favorito no mundo é dentro do teu abraço. Te amo! 💘
252,Para os noivos mais apaixonados que já conheci eu desejo um noivado e casamento feliz e repleto de amor para sempre.
253,"Meus olhos foram criados apenas para te enxergar, meus lábios para te beijar e meu coração para te amar."
254,A tarefa mais difícil é aprender a esquecer quem aprendemos a amar.
255,"Só passamos a valorizar alguém quando está fora de alcance. Por isso confesso que, estando longe assim, percebo quanto você é importante para mim!"
256,"Se sentir um vento gelado passar, é um beijo meu que está indo aí só para lhe provocar frio e você me chamar para lhe aquecer com meu coração."
257,"Pagai o mal com o bem, porque o amor é vitorioso no ataque e invulnerável na defesa."
258,"Mesmo longe, nossos corações estão sempre unidos por nossos sentimentos. Tenha uma ótima tarde, meu amor."
259,"Nem muitas águas conseguem apagar o amor; os rios não conseguem levá-lo na correnteza. Se alguém oferecesse todas as riquezas da sua casa para adquirir o amor, seria totalmente desprezado."
260,"De todas as provas que o amor pode enfrentar, a distância é a mais dura de todas."
261,"Só o amor é eterno, tudo o resto são pormenores!"
262,"A melhor esposa do mundo é você e o coração mais apaixonado de sempre é o meu. Te amo, meu bem!"
263,"Amor perfeito é como agulha no palheiro, mas não se preocupe porque um pouco de imperfeição até apimenta as coisas!"
264,"A maior dor do amor é quando sabemos que ele deve morrer, mas não temos coragem de matá-lo."
265,A bondade em palavras cria confiança; a bondade em pensamento cria profundidade; a bondade em dádiva cria amor.
266,"O amor é o mestre admirável que nos ensina a ser o que nunca fomos,muitas vezes com suas lições mudam completamente os nossos costumes."
267,"Sou grata e sempre serei a você, meu amor e eterno namorado. Eu lhe agradeço por cuidar de mim com tanto carinho e dedicação."
268,"Se você sabe explicar o que sente, não ama, pois o amor foge de todas as explicações possíveis."
269,"Que este dia nos traga toda a paz e amor do mundo! Feliz dia dos namorados para nós, meu grande amor!"
270,A lição pincipal é saber que somente livres as pessoas são capazes de amar.
271,"Com você descobri que o amor jamais pode ser forjado, é um sentimento que preza pela sinceridade, senão nunca terá a companhia da felicidade."
272,"Aqui ou em outro lugar, hoje e amanhã, eu irei sempre te amar. ❤️"
273,"Somos cúmplices no amor, na vida e no que desejamos para nosso futuro juntos! Você é perfeita e eu a amo muito!"
274,"Não importa se não sou sua primeira história de amor desde que seja eterna, e que de agora em diante seja a única!"
275,Meu maior sonho é trazer você para minha realidade.
276,Quem vive pela paz e luta pelo amor tem nas suas mãos a missão mais nobre do mundo.
277,"Na nossa vida devemos dar carinho e amor para aquelas pessoas especiais, assim como você que é a pessoa mais especial da minha vida."
278,"O amor supera tudo, seja uma briga de namorados ou uma prova de fogo entre casados."
279,Um amor de verão pode fazer a estação mais gostosa do ano se prolongar pela vida inteira.
280,"Sentado numa cadeira, seu lindo nome escrevi. Lembrando letra por letra, suspirando adormeci."
281,"Um amor que não transborda do coração para o resto da vida não tem valor. O amor genuíno culmina em atos de carinho, compaixão e sacrifício."
282,"Apaixonado ou solitário, o coração não pode esquecer... que o grande amor de uma vida sempre é o Senhor."
283,"O amor pode ser uma fórmula matemática muito complicada, mas por você não vou desistir de a solucionar."
284,"Só quem conhece a saudade valoriza o amor de verdade. Até breve, meu bem!"
285,"Que a luz do seu olhar possa para todo sempre iluminar o meu caminho pela vida. Te amo, minha princesa!"
286,"De nada eu preciso se sempre a tiver ao meu lado. Meu amor, minha esposa, você é tudo para mim!"
287,Ter um afilhado é minha maior alegria e o amor que sinto por ele é o maior do mundo!
288,Você percebe como o amor é um sentimento maravilhoso quando vê que ele colocou ao seu lado a pessoa mais especial do mundo.
289,"Se um dia tiver que escolher entre o mundo e o amor lembre-se: se escolher o mundo ficará sem o amor, mas se escolher o amor com ele você conquistará o mundo."
290,O amor é a força mais sutil do mundo.
291,"Só o seu sorriso já torna o meu dia muito mais bem-humorado, pois tenho ao meu lado a personificação da felicidade, a minha namorada."
292,Nunca te esqueças que dentro de mim bate um coração que te ama.
293,O amor só faz sentido quando provoca felicidade e coloca o tempo todo sorrisos doces nos rostos dos apaixonados.
294,"Há pessoas interessantes, bonitas e com bom coração, mas você exagera! Que abuso!"
295,Um abraço de amor fala mais alto do que um grito de raiva.
296,Vale sempre a pena lutar para que o mundo seja um lugar com mais paz e amor.
297,Amor não se conjuga no passado; ou se ama para sempre ou nunca se amou verdadeiramente.
298,"Eu quebro todas as minhas regras por você. Eu te amo, você é a razão do meu viver."
299,"Me sinto a pessoa mais sortuda do mundo por poder chamar você de meu namorado! Amo você, amor!"
300,"Não foi à toa que você se tornou o amor da minha vida. Foi pelo carinho, pela cumplicidade, por ser exatamente tudo aquilo que me faltava."
301,"Não importa se os olhos ou a mente não entendem, as razões do amor pertencem apenas ao coração."
302,"Uma família para ser feliz não precisa de muito, somente da união e amor entre os seus integrantes."
303,"Espero que esta mensagem lhe faça sorrir assim como eu faço quando penso em você. Boa tarde, meu amor."
304,"Nosso amor não é perfeito nem quero que seja, basta estarmos juntos com nossas imperfeições que já me sinto feliz!"
305,"Os nossos corações tocam a mesma música, eu já reconheço só pelo ritmo das batidas."
306,"Talvez um dia notes o quanto te amei, e talvez até descubras as lágrimas que por ti derramei!"
307,"Tudo que você quiser, eu lhe darei, basta você entender que quem eu quero é você!"
308,"Eu sei que errei, mas não vou descansar até você me perdoar. Amor, por favor, me desculpe!"
309,"Amor de avó é dado em dobro, com experiência e repleto de carinho. Eu amo minha vovó!"
310,"No amor, o silêncio é a palavra que precede o beijo."
311,"Você é o ar que respiro, a água que bebo e o alimento do meu coração. E eu te amo cada vez mais, meu bem!"
312,Não acredito que entreguei meu coração para alguém que o partiu em mil pedaços.
313,"Não existe casamento perfeito, mas um casal unido por um amor verdadeiro supera qualquer imperfeição."
314,A saudade é o amor sem lugar para ir.
315,"Seja bem-vinda a nossa família, cunhada! Somos todos um pouco estranhos, mas temos muito amor para dar!"
316,A melhor definição de amor não vale um beijo de moça namorada.
317,"Toda mulher é bondade e é amor e é verdade, e toda ela deixa saudade!"
