,0
48,"Beleza atrai atenção, personalidade atrai coração."
49,Seja a melhor versão de você mesma.
50,"Não desanime, muita coisa boa vai acontecer."
51,A beleza mais importante é aquela que não se pode ver.
52,"Quando me amei de verdade, desisti de ficar revivendo o passado e de me preocupar com o futuro. Isso me mantém no presente, que é onde a vida acontece."
53,"Quando você estiver muito apaixonado por você mesmo, vai poder ser muito feliz e se apaixonar por alguém."
54,"Quanto mais me despedaço, mais fico inteira e serena."
55,"Assim como o sol retorna com o seu brilho após a tempestade, você encontrará luz após a escuridão."
56,"Independente do que estiver sentindo, levante-se, vista-se e saia para brilhar."
57,"Ame o próximo, mas primeiro ame-se."
58,Quer um conselho? Valorize-se.
59,Não se importe com o que as pessoas estão falando por suas costas. Elas estão atrás por uma razão.
60,Acredite em você e não naquilo que inventam de você.
61,Não corra atrás de alguém que não dá um passo por você.
62,Você merece todo amor que tenta dar aos outros.
63,"Se você quiser alguém em quem confiar, confie em si mesmo."
64,Não leve o espelho tão a sério. A verdadeira beleza está dentro do coração.
65,Não importa o que você decidiu. O que importa é que isso te faça feliz.
66,Ela parou de procurar o amor da sua vida depois que achou seu amor próprio.
67,Aprendi com as primaveras a deixar-me cortar e a voltar sempre inteira.
68,"Dançar, sorrir e deixar rolar. Sentir o som. Mexer seu corpo. Flutuar. Deixar o coração guiar. Dançar a dança da vida. Ser seu próprio par."
69,Tem que ser imenso para saber ser sozinho.
70,"Prefira o sorriso, faz bem a você e aos que estão ao seu redor. Dê risada de tudo, de si mesmo. Não adie alegrias. Seja feliz hoje!"
71,"Hoje, é dia de se apaixonar... Por você, por sua família, por seus sonhos, pela vida."
72,"Não deixe que as pessoas te façam desistir daquilo que você mais quer na vida. Acredite. Lute. Conquiste. E acima de tudo, seja feliz."
73,Não ligo que me olhem da cabeça aos pés... Porque nunca farão minha cabeça e nunca chegarão aos meus pés.
74,Acho que a gente tem que vencer. Ou lutar. E ficar bem. Feliz. Criar. Fazer. Se mexer. Odeio autodestruição.
75,More no seu amor próprio pois é complicado morar de aluguel em corações alheios.
76,"Se seu coração secar, o amor próprio pode reidratar."
77,"Não preciso ser a mais bonita, a mais inteligente ou a mais magra... Quero ser a mais feliz!"
78,Ninguém segura uma mulher segura!
79,"Eu olho para dentro de mim, e não me importo com o que as pessoas fazem ou dizem. Eu me preocupo só com as coisas certas."
80,O que você tem de diferente é o que você tem de mais bonito.
81,"Sua mente é como um jardim. Dê atenção as suas necessidades, pode o que lhe traz infelicidade e você florescerá bem."
82,Metade de você é melhor do que qualquer outra pessoa por inteiro.
83,Pense grande a respeito de si mesmo e o mundo achará que você é aquilo que pensa.
84,"Corra de quem ameaça sua autoestima, seu respeito próprio e sua paz de espírito."
85,"Na falta de amar alguém, eu me amei e me senti amado, e foi amor por mim pra todo lado."
86,"Chorar litros, sorrir mares."
