,0
30,"Para haver superação é preciso deixar toda a mágoa no passado, para sentir a leveza da liberdade e conseguir receber de braços abertos as boas energias que esperam por você numa vida feliz e contente."
31,"Quando lhe disserem que você não consegue, lembre-se que os grandes heróis já ouviram isso e nunca desistiram."
32,Todas as manhãs você acorda com a oportunidade de fazer da sua vida o que bem entender. Bom dia!
33,"Não há nada de mal em querer ser melhor que eu, desde que não se iluda pensando que um dia conseguirá."
34,"Foco para realizar, força para levantar depois da queda e fé para acreditar no impossível!"
35,"O mundo não se vence de manhã, ele começa a ser conquistado na hora de descansar. Bons sonhos para ter um ótimo dia!"
36,"Quando contemplamos apenas o que os olhos conseguem ver, deixamos de enxergar com o coração o que de mais importante existe."
37,"Com a bênção de Deus, tudo irá passar! 🙏"
38,"Alguns professores contribuem para a nossa educação, mas os especiais conseguem deixar uma marca para a vida inteira."
39,Acredite que é uma questão de tempo até o sofrimento que está sentindo agora passar a fazer parte do seu passado.
40,Pense sempre consigo que não há sofrimento e sim lições de vida!
41,Eu que acreditava que essa história do romance fosse coisa de momento. - Belo
42,"Um namoro não pode ser visto como a única forma de alcançar a felicidade. Quem não consegue ser feliz sozinho, também não vai ser feliz namorando."
43,Agradecemos muito sua preferência pelos nossos serviços. Esperamos ter conquistado sua satisfação e uma oportunidade de nos revermos futuramente.
44,"A riqueza consegue-se com esforço, conserva-se com cuidado, e perde-se com tristeza."
45,Há impostores em literatura como em política e religião: superficiais e interesseiros têm em vista somente os empregos e promoções que esperam conseguir alardeando de literatos.
46,"Não adianta fugir, do meu coração você jamais conseguirá escapar."
47,"Valorize seu trabalho, cuidando bem de tudo que já conquistaste."
48,"Acredito na vida, acredito nas pessoas! Tudo vai melhorar!"
49,"Se choras porque não consegues ver o sol, as tuas lágrimas impedir-te-ão de ver as estrelas."
50,"Os olhos de um otimista enxergam o mundo com as cores mais lindas, mas os de um pessimista veem sempre cinzento."
51,"Acredite, você tem forças para chegar onde quiser. Basta querer."
52,Eu acredito na sorte: de que outra maneira você pode explicar o sucesso daqueles que você não gosta?
53,"Sou feliz porque acredito, porque vivo com fé no coração, porque crer é sinônimo de alcançar."
54,Só conseguimos estar em paz com os outros se também estivermos em paz com nós mesmos.
55,"Somos um pouco de todos os professores que conhecemos, e a eles sempre deveremos uma parte das nossas conquistas."
56,"Com vocês ao meu lado, conseguir juntar forças para encarar os desafios se torna muito mais fácil. Agradeço de coração, amigos!"
57,Que existam pessoas como você é razão suficiente para acreditar que a vida vale mesmo a pena!
58,Só libertando nossa mente das suas limitações nós conseguimos libertar nossa vida!
59,"Sonhar e delinear planos são direitos que qualquer um tem, mas apenas os vencedores conseguem a concretização dos mesmos."
60,Tudo que conquistei foi através do meu esforço! 💪
61,Quando a única coisa que lhe restar for a sua integridade você descobrirá que conseguiu ser mais forte que aquilo que imaginava.
62,O primeiro passo é acreditar em si mesmo.
63,A ansiedade gerada pela procura da paz interior nos afasta cada vez mais do objetivo. Só com calma e a mente vazia é que a conseguimos verdadeiramente atingir.
64,Não fujo à realidade nem cedo ao pessimismo. Ser otimista é o melhor caminho. ✨
65,"Saber viver é difícil, às vezes dói, custa, mas enquanto lutarmos, estamos mais próximos das grandes conquistas."
66,Há seres tão especiais que com um simples olhar conseguem nos levar para lugares incríveis. Eu adoro pessoas assim!
67,Ao dançar conseguimos transformar toda negatividade dentro da gente em sorrisos e tranquilidade.
68,"Por maiores que sejam as conquistas, mais mesquinhos serão os invejosos."
69,A bondade é uma linguagem que o surdo consegue ouvir e o cego consegue ler.
70,"Juntos vamos conseguir! Mantendo a esperança e o otimismo, a vitória será certa! ✌️"
71,"Acima de tudo, agradeço aos meus pais que são a razão de porque estou aqui hoje. Tudo que conquistei, devo a eles."
72,Acreditar que a alegria pode estar na simplicidade é a maneira mais eficiente de alcançar uma vida feliz.
73,"A felicidade está em deixar de reclamar por aquilo que não conseguistes, e passar a agradecer por aquilo que não perdestes."
74,"Enquanto acreditarmos em nossos sonhos, nunca nos faltarão forças para lutarmos por eles."
75,Não desperdice sua vida com medos quando existe uma quantidade infinita de sonhos por conquistar. Bom dia!
76,"Quem inventou o amor deveria nos ter dado um coração maior, pois fica difícil conseguir conter no meu tudo aquilo que sinto por você."
77,"Muito maior, mais pleno e prazeroso será o sentimento da felicidade, quanto mais difícil for sua conquista."
78,"Se, apesar de tudo, os homens não conseguem fazer com que a história tenha significado, eles podem sempre agir de uma maneira que faça suas vidas terem um."
79,Acredite que você pode ser como uma árvore forte que se mantém de pé até nas maiores tempestades.
80,"Fomos tão felizes um dia que nem dá para acreditar que hoje somos ex-namorados. É a vida, querido!"
81,Mundo das Mensagens
82,Não adianta acreditar se você não tem coragem de lutar.
83,"Aquele que tentou e não conseguiu, é superior àquele que não tentou."
84,"Vencer se torna uma derrota, quando não se ganha com dignidade."
85,"Para todos que acreditaram em mim e fizeram parte dessa jornada profissional, meus sinceros agradecimentos."
86,"Eu me zango, eu reclamo, mas no fundo sei que jamais conseguiria viver sem a minha querida irmã."
87,"Vamos acreditar que tudo ficará bem, que a nossa força será o bastante para vencermos os desafios!"
88,"Venceremos unidos, fortes e com fé. 🙌"
89,"Dentro dela tem um coração bobo, que é sempre capaz de amar e de acreditar outra vez."
90,Sonhos florescem na vida de quem acredita neles.
91,Eu acredito na sorte. De que outra maneira você pode explicar o sucesso daqueles que você não gosta?
92,"Agradeço e divido esta conquista com a minha esposa por todo o amor, suporte e por me incentivar a concluir um trabalho do qual me orgulho."
93,"O trem da felicidade raramente vai parar na estação da vida. Para conseguir entrar, é preciso correr atrás."
94,"Não parta em busca de irrealidades, a conquista que nos pode trazer verdadeira alegria é a de conseguirmos ter quem mais amamos por perto."
95,Não sei porque ainda insisto em acreditar em pessoas que só têm decepções para oferecer.
96,"Se você tivesse acreditado nas minhas brincadeiras de dizer verdades, teria ouvido muitas verdades que insisto em dizer brincando... Falei, muitas vezes, como um palhaço, mas nunca desacreditei da seriedade da plateia que sorria."
97,Planejar: preocupar-se por encontrar o melhor método para conseguir um resultado acidental.
98,"É maravilhoso viver ao lado de alguém que até nas fases negativas nos consegue mostrar o que de melhor tem a vida. Bom dia, amor!"
99,Nunca perca sua fé pois é ela que lhe dará a força necessária para encarar os momentos mais difíceis.
100,"Cunhada, você conquistou toda nossa família e eu fico muito feliz com a amizade sincera que surgiu entre nós."
101,Tudo que fizer faça com determinação e mesmo que não tenha sucesso irá sentir-se vencedor!
102,Um otimista fica acordado até meia-noite para ver a entrada do ano novo. Um pessimista fica acordado para ter a certeza de que o ano velho se foi.
103,"Minha maior ambição é conquistar a felicidade diária, pois assim já não preciso alcançar mais nada."
104,"Não importa como nem em que condições, mas sim que acredite e se esforce para que aconteça. Realize seus sonhos!"
105,"Já superamos tanta coisa na vida, por que agora será diferente? Calma, nós vamos conseguir!"
106,"O meu lema é “vai ficar tudo bem” e eu juro que não é loucura, é otimismo mesmo!"
107,"Com otimismo e perseverança, iremos passar por isso!"
108,Os Estados Unidos não conseguirão manter sua liderança econômica a não ser que a nossa força de trabalho seja formada por gente com conhecimento e habilidade para impulsionar a inovação.
109,Que as dificuldades da vida nunca sejam maiores que a determinação de ser feliz!
110,"Todos acreditam no seu potencial, só falta você! Tenha confiança!"
111,Confio em Deus porque acredito na bondade que Ele tem no coração.
112,"Aceitar-se como um ser humano cheio de limites e fraquezas é acima de tudo,sinal de equilíbrio, paz consigo mesmo e felicidade."
113,O futuro pertence àqueles que acreditam na beleza de seus próprios sonhos.
114,"Quem nunca duvidou, nunca acreditou. Onde está a dúvida, está na verdade, ela é a sua sombra."
115,"Enquanto houver fé no seu coração e força nos seus braços, ainda há motivos para acreditar. Não desista!"
116,"A felicidade suprema é a recompensa do ser humano que não tem medo de viver, do guerreiro que persevera até conquistar o seu objetivo."
117,O presente e o futuro não podem apagar o que a memória não consegue esquecer.
118,As descobertas já conseguidas se devem ao acaso e à experiência vulgar mais do que à ciência.
119,"Nada pode impedi-lo quando você estabelece um objetivo. Ninguém pode impedi-lo, a não ser você mesmo. Eu acredito nisso."
120,"O otimismo tem o poder magnético de atrair a felicidade. Se você pensa positivo, boas coisas e boas pessoas vão aparecer em sua vida."
121,Votos de um ano letivo recheado de conquistas e coroado com a concretização de todos os seus objetivos!
122,"Não importa o que as pessoas pensam. Se você acredita que vale a pena, lute por isso."
123,O homem só é verdadeiramente grande quando animado de um ideal superior a ele mesmo.
124,"Os talentos atingem metas que ninguém mais pode atingir, os gênios atingem metas que ninguém jamais consegue ver."
125,"O pessimismo, depois de você se acostumar a ele, é tão agradável quanto o otimismo."
126,Com força e coragem lutarei contra meus medos e os vencerei com fé e esperança.
127,Não é um contratempo que irá nos derrubar. Pensamento positivo e fé que tudo vai melhorar. 🙏
128,"Filha, de tudo que já conquistei na vida, é de você que tenho maior orgulho. Prometo fazer da sua vida a melhor possível!"
129,"Preciso de me erguer, ser feliz e continuar lutando pelo que acredito, para o mal que minhas inimigas me desejam não triunfar!"
130,Existem duas tragédias na vida. A primeira é de não conseguir tudo aquilo que desejamos. A segunda é de consegui-las.
131,Um bom dia não é fruto de um mero acaso. Ele tem que ser conquistado.
132,"Reaja com otimismo e positividade a tudo, pois a vida também é a consequência de como encaramos o que nos acontece."
133,Administrar é conseguir colocar a escola na avenida sem estourar o tempo.
134,"Já tropecei e caí muitas vezes, mas se continuo aqui é porque consegui levantar-me e por isso hoje sou mais forte."
135,Já experimentou acreditar em você? Tente! Você não faz ideia do que é capaz.
136,"Pessimismo é desistir antes mesmo de começar, otimismo é continuar mesmo quando tudo parece perdido."
137,"Você deve ser o seu melhor incentivador, não há lógica em depender apenas das palavras de outra pessoa para conseguir ser um vencedor."
138,"A palavra “impossível” não entra no vocabulário de quem acredita, tem força e fé."
139,"Que esta nova fase venha com luz, cor e amor porque ter 15 anos é viver a vida acreditando em mágica!"
140,"A captação de energias é um fato, mesmo para aqueles que não acreditam nelas."
141,O que você tentaria fazer se você soubesse que não conseguiria fracassar?
142,"A felicidade às vezes é uma bênção, mas geralmente é uma conquista."
143,As únicas pessoas que não conseguem mudar são as mais sábias e as mais estúpidas.
144,Dói muito ter acreditado em quem não merecia nem um décimo da minha confiança.
145,Você só vai conseguir a sua liberdade se deixar o seu inimigo saber que você não está fazendo nada para conquistá-la. Esta é a única maneira de conseguir a liberdade.
146,É através de pequenos passos que muitas vezes se alcançam as grandes conquistas. Bom dia e boa semana!
147,Hoje celebro uma grande conquista profissional que não seria possível sem inúmeras pessoas que cruzaram o meu caminho e a elas deixo o meu mais sincero agradecimento.
148,O conquistador dá leis aos povos obedientes.
149,"Acredite, um novo dia está começando agora para mostrar a você que o pior já ficou para trás."
150,"Algumas vezes na vida a única coisa de que precisamos é de alguns segundos de otimismo, e de uma coragem insana para correr atrás daquilo que sonhamos!"
151,"Só há duas tragédias na vida: uma é não se conseguir o que se quer, a outra é consegui-lo."
152,Dá para parar o tempo? Não acredito que minhas férias estão acabando.
153,"Conseguir ser feliz na vida não tem segredo ou mistério algum; basta aceitar-se como é e aprender a viver com o que tem, lutando pelo deseja ter."
154,"Ninguém conquista nada parado, a não ser que seu sonho seja tão forte que faça você ser literalmente puxado."
155,"Assim como a cera, naturalmente dura e rígida, torna-se, com um pouco de calor tão moldável que se pode levá-la a tomar a forma que se desejar, também se pode, com um pouco de cortesia e amabilidade, conquistar os obstinados o os hostis."
156,"Afaste de você tudo que arrasta negatividade para sua vida e encha o coração de otimismo e gratidão, pois só assim será feliz!"
157,Deus é minha luz e nenhum mero ser humano a conseguirá ofuscar.
158,"É tudo uma questão de fé, de não dar nenhuma batalha como perdida, acreditando sempre e com todas as forças até ao fim."
159,Conquiste seus medos e mesmo o maior objetivo parecerá possível!
160,"Enquanto a esperança residir no meu coração, nada nem ninguém me impedirá de sonhar."
161,"A alma humana poderia ser comparada com as águas, ao vir e voltar tantas vezes para as nuvens dos céus, a diferença só consiste no voltar, pois ela poderá estar tão pesada, que só conseguiria escoar-se para as profundezas do inferno."
162,"Não existem amores impossíveis, há apenas aqueles com um processo de conquista mais difícil."
163,"Rainha, mãe, amiga, exemplo de vida, você é tudo e merece um dia de alegria e um ano de conquistas. Feliz aniversário!"
164,"Passo a passo resistirei às dificuldades porque jamais caminharei só, mas sempre com Deus graças à minha fé."
165,Sou um pessimista pela inteligência e um otimista por desejo.
166,"Quando a noite esconde a luz, Deus acende as estrelas."
167,"Só acredito naquilo que posso tocar. Não acredito, por exemplo, em Luiza Brunet."
168,"Não importa o número de feridas que a vida nos dá, mas sim quantas conseguimos cicatrizar!"
169,"Quis escrever músicas que fizessem as pessoas sentirem-se bem. Música que ajuda e cura, porque eu acredito que a música é a voz de Deus."
170,Com mais ou menos trabalho e com maior ou menor inspiração eu não vou desistir de batalhar por aquilo em que acredito.
171,"Não há vencedores sem esforço, nem recompensas conquistadas sem espírito de sacrifício."
172,Um dia o sol voltará a brilhar no céu! ☀
173,Os seus sonhos não vão se realizar se você continuar dormindo.
174,Não acredito em Deus nem em vida após a morte.
175,Quando acreditamos que é possível tudo se torna mais fácil.
176,"Acredite que, por entre todos os problemas que assolaram sua vida, encontrará uma saída e reencontrará a felicidade."
177,É muito difícil conseguir andar para frente sem permitir que os seus pensamentos atuem positivamente.
178,"Lutei muito, batalhei como um guerreiro, mas enfim percebi que não estou aqui para conquistar o mundo inteiro."
179,"Que os vossos esforços desafiem as impossibilidades, lembrai-vos de que as grandes coisas do homem foram conquistadas do que parecia impossível."
180,Só descobrimos nosso valor quando acreditamos em nós mesmos.
181,"Te vi, te olhei, parei. Em vão tentei articular alguma palavra, mas fiquei alí,muda, sem conseguir emitir um único som ."
182,"Felizes são aqueles que não acreditam na sua intuição, pelo menos são poupados de machucar constantemente o coração."
183,Sejam todos bem-vindos ao primeiro dia de aulas! Espero que este seja um ano de grandes conquistas e muito aprendizado.
184,Acredite que ainda não sorriu tudo e que seu coração ainda vai amar muito; acredite que o melhor da vida ainda vai chegar!
185,Tudo o que um sonho precisa para ser realizado é alguém que acredite que ele possa ser realizado.
186,"Os momentos mais difíceis, aqueles que nos trazem os maiores desafios, são apenas pequenos intervalos entre alturas de enorme felicidade."
187,"Se um dia tiver que escolher entre o mundo e o amor lembre-se: se escolher o mundo ficará sem o amor, mas se escolher o amor com ele você conquistará o mundo."
188,"Sou uma mulher guerreira, de garra, que luta pelo que acredita e não baixa a cabeça!"
189,"Paciência dos pobres, quem te conseguirá esgotar algum dia?"
190,É certamente prejudicial para as almas tornar uma heresia acreditar no que é provado.
191,"Quer atrair boas energias para sua vida? Fique cercado pelos seus amigos, sorria e seja sempre otimista!"
192,"O que a natureza lhe oferece, nada nem ninguém conseguirá oferecer, por isso respeite-a todos os dias."
193,"Para conseguir o sucesso, mantenha um aspecto bronzeado, viva num edifício elegante, ainda que seja no porão, deixe-se ver nos restaurantes da moda, ainda que só se tome uma copa, e se pedir prestado, peça muito."
194,"Amo a liberdade, por isso deixo livre tudo que tenho... Se voltar é porque conquistei, se não, é porque nunca possuí!"
195,"A distância põe o amor à prova, mas jamais consegue abalar aquele que é verdadeiro."
196,"Quando eu quero uma coisa eu faço de tudo para conquistá-la, e com você não vai ser diferente. Namora comigo?"
197,Só quando você acredita nos seus sonhos é que eles se tornam possíveis!
198,"Sorrio perante a fúria das recalcadas que tentam me atingir – coitadas, jamais vão conseguir!"
199,"Acredite em si mesmo em qualquer circunstância, pois você é o principal responsável pela sua felicidade."
200,O homem enérgico e que é bem sucedido é o que consegue transformar em realidades as fantasias do desejo.
201,Chuck Norris consegue fazer um circulo com mais de 360 graus.
202,Transforme o acordar de alguém na melhor experiência de hoje. Bom dia!
203,Acreditar em nós mesmos é a maior prova de amor que podemos oferecer ao mundo.
204,Celebrar sozinha não é para mim. O que preciso é de desafios e conquistas em equipe!
205,"Se suas circunstâncias não são as mais favoráveis neste momento, você tem fortes razões para acreditar que o melhor ainda está para vir."
206,"Aceite a vida do jeito que ela é, mas nunca perca o desejo de a transformar em algo bem melhor."
207,"Durante minha vida nada me caiu do céu, e por isso é um grande orgulho ter mérito em tudo que conquistei."
208,Um casamento feliz é um casamento de conquistas e reconquistas diárias.
209,"Mesmo no mais escuro dos tempos, o que temos que fazer é seguir caminhando até encontrar a luz."
210,O otimismo é chave do sucesso contra as dificuldades da vida.
211,Ela não precisa conquistar o mundo porque já tem o mundo a seus pés.
212,"Agradeço a Deus pelo que conquistei até agora, mas peço a Ele para me dar sabedoria para conquistar muito mais."
213,"Nunca desista do seu sonho, antes de se tornar realidade!"
214,"Nos momentos difíceis, precisamos ter fé. 🤲"
215,"A falsidade é uma coisa incrível, vem sempre de quem menos acreditamos. Ai, amigas, amigas..."
216,Quem ama não só acredita no amor como também faz com que ele aconteça todos os dias na sua vida.
217,"O pessimismo torna os homens cautelosos, enquanto, o otimismo torna os homens imprudentes."
218,"Mentaliza, focaliza e realiza."
219,"O público dá-se perfeitamente conta de que o gênio é excepcional; ele convence-se, por conseguinte, de que tudo quanto é excepcional é gênio."
220,Dos maiores ensinamentos da vida é saber que quem desespera raramente consegue o número esperado.
221,"Se um dia precisar recomeçar, reúna tudo que for negativo e mande para um lugar bem distante, a partir daí conseguirá substituir todo espaço vago por momentos alegres que tragam apenas felicidade."
222,"Com apenas um olhar uma mulher poderosa consegue conquistar a atenção, a admiração e o respeito de quem estiver em volta."
223,Entregue sempre o seu melhor e traga para o seu dia a dia muito mais possibilidades de contentamento.
224,Ter fé em suas capacidades e força para encarar os desafios é o mais importante para alcançar qualquer objetivo.
225,"Quem se atreve a confessar o que sente ou a lutar pelo que quer, corre o risco de conquistar o que tanto deseja."
226,"Na vida nunca se considere um perdedor, sempre se sinta um vencedor por estar vivo e por conquistar quem você ama."
227,Todos os homens são sensíveis enquanto espectadores. Mas todos os homens se tornam insensíveis quando atuam.
228,Encontre força no seu interior e coloque para fora toda a garra e determinação que você possui!
229,Você perde 100% dos tiros que você nunca dá.
230,Você me conquistou com seu jeitinho delicado e me mostrou o lado bonito da vida. Amo você!
231,Não troco meu amor-próprio por nada desse mundo; ele é o primeiro passo para tudo que pretendo conquistar.
232,"Sozinhos somos frágeis, mas juntos não há nada que possa nos impedir de conquistar o mundo."
233,"Manter o pensamento positivo não tem sido fácil, mas é a melhor forma de encarar este momento, com coragem e otimismo."
234,Você será um verdadeiro vencedor se acreditar nos seus princípios e lutar por eles até ao fim.
235,Acredite nas suas capacidades e lute todos os dias para que elas sobressaiam no seu trabalho.
236,A tecnologia moderna é capaz de realizar a produção sem emprego. O diabo é que a economia moderna não consegue inventar o consumo sem salário.
237,"Tenho pena das minhas inimigas, que por falta de uma vida própria só conseguem se preocupar com a minha."
238,"Não perca a esperança e ainda menos o otimismo, porque em breve tudo estará bem melhor!"
239,O tempo é capaz de curar tudo e é o que precisamos agora. Nós vamos ficar bem.
240,Todo nosso trabalho tem valido a pena porque conquistamos a confiança de clientes como você. Obrigado por fazer parte da nossa história!
241,Sorria para mostrar às adversidades que elas nunca conseguirão roubar sua felicidade.
242,Não tenha medo de recomeçar. Cada recomeço é uma oportunidade para retificar o que correu mal e de construir o que pretende.
243,"A esperança seria a maior das forças humanas, se não existisse o desespero!"
244,"Eu amo você porque simplesmente não existem motivos para não o fazer. Seu sorriso, seu olhar, sua postura, tudo consegue ser perfeito."
245,Você não consegue ficar bravo com alguém que te faz rir.
246,Às vezes é preciso passar por certas dificuldades para que possamos enfrentar com mais força o que virá pela frente!
247,Nunca houve criança tão amável a ponto da própria mãe não ficar satisfeita ao conseguir adormecê-la.
248,Sorte é acreditar que você têm sorte.
249,Um otimista é aquele que acredita que o casamento é um jogo.
250,É preciso conviver com os defeitos do outro para conseguir despertar apenas as suas qualidades.
251,Existem verdades que só podemos dizer depois de ter conquistado o direito de dizê-las.
252,"Os acontecimentos que necessitam de mais força de vontade para conquistar, são os que nos dão maior prazer no final."
253,"Em criança sempre quis ser como você, pai, agora que cresci, fico feliz se conseguir ser metade do homem que você é."
254,"Sempre que você consegue que as pessoas riam, elas estão ouvindo e você pode dizer praticamente qualquer coisa a elas."
255,A maior conquista da minha vida: sua amizade. 🙏
256,"É difícil acreditar que um homem esteja a dizer a verdade, quando você sabe muito bem que mentiria se estivesse no lugar dele."
257,"Pessimismo leva à fraqueza, otimismo ao poder."
258,"Não há obstáculo que não possa ser superado, nem sonho tão grande que não possa ser realizado."
259,"A toda minha família que sempre me fez acreditar que era possível concluir este meu objetivo, o maior dos agradecimentos."
260,"Amar o impossível é ter fé que um dia será conquistado. Se não obteve vitórias é porque verdadeiramente não amou, e se por muito tempo espera é porque ainda não chegou o fim."
261,Que seu almoço seja revigorante e sua tarde repleta de conquistas!
262,A única coisa que se coloca entre um homem e o que ele quer na vida é normalmente meramente a vontade de tentar e a fé para acreditar que aquilo é possível.
263,"Nós temos duas fases na vida, a segunda começa no momento em que percebemos como a vida é curta. Faça o que fizer, seja feliz!"
264,Para conseguir a amizade de uma pessoa digna é preciso desenvolvermos em nós mesmos as qualidades que naquela admiramos.
265,"Peço desculpa pela mágoa que lhe causei. Não sou perfeita, mas acredite que talvez seja a pessoa que mais ama você nesse mundo."
266,Nenhuma palavra consegue expressar o amor e o carinho que eu sinto por você.
267,"Acorde pela manhã e encha o coração de gratidão e otimismo, sorria perante os desafios e tenha um bom dia!"
268,As mulheres mais poderosas são aquelas que não deixam de acreditar nelas mesmas e no seu pontencial.
269,"Não há nada que não se consiga com a força de vontade, a bondade e, principalmente, com o amor."
270,"Sem amigos e familiares eu não teria conseguido, mas não posso também me esquecer dos professores que sempre me inspiraram. A todos eu agradeço."
271,Vencer é sinônimo de perseverança e nada mais importa para atingir o verdadeiro sucesso!
272,"Para conquistarmos algo na vida não é necessário, apenas força ou talento, é preciso, acima de tudo, ter vivido um grande amor."
273,Todas as conquistas começam com o simples ato de acreditar que elas são possíveis.
274,Quando a vida tentar derrubar você contrarie essa vontade mantendo o otimismo e assim continuando de pé!
275,"Quando, em seu desespero, não deixe de refletir com a sabedoria da natureza, onde esta consegue saciar a sede e fertilizar as florestas com suas águas cristalinas, depois da mais negra das tempestades."
276,É impossível gerenciar bem uma equipe quando sua mente não coordena bem os pensamentos. Para ser um bom líder é preciso primeiramente conseguir organizar suas próprias ideias.
277,Os seus sonhos são importantes demais para ficarem esquecidos. Corra atrás do que você quer!
278,"Cunhada querida, que seu aniversário seja o início de um novo ano repleto de amor, alegria, sonhos conquistados e muita paz! Parabéns!"
279,Você não está sozinho nessa batalha e isso tornará tudo mais fácil.
280,"Jamais poderemos confundir conhecimentos, conseguidos nos bancos das faculdades, ou inteligência sem ação, com sabedoria adquirida ao longo dos ano."
281,"Não há mal nenhum em recomeçar, é preciso ter muita coragem para conseguir ultrapassar a fase do tentar."
282,"Todos que tomam banho já tiveram uma idéia. A pessoa que sai do banho, se seca, e faz alguma coisa em relação à idéia é a que faz a diferença."
283,"Duvide de si mesmo e você duvidará de tudo que vê. Julgue a si mesmo e você verá juízes por toda parte. Mas se você ouve o som de sua própria voz, você consegue elevar-se acima da dúvida e do julgamento. E você consegue ver eternamente."
284,"Ao seu lado quero permanecer o resto da minha vida, pois só assim conseguirei me apaixonar novamente todos os dias."
285,"Acredite em si mesmo, pois até sua sombra te abandona no escuro."
286,Acredito nos jovens à procura de caminhos novos abrindo espaços largos na vida. Creio na superação das incertezas deste fim de século.
287,Muitas vezes a vida é arriscar tudo por algo que ninguém mais pode ver além de você. Acredite nos seus sonhos!
288,Novos setes dias começam e precisamos escolher a atitude certa. A minha é aproveitar cada jornada com otimismo. Boa semana!
289,As melhores coisas da vida são aquelas que lutamos para conquistar. Com força de vontade conseguimos tudo.
290,"Você pode conseguir qualquer coisa que queira na vida, se você ajudar o suficiente outras pessoas a conseguirem o que elas querem."
291,"Celebrar a vida é somar amigos, experiências e conquistas, dando-lhes sempre algum significado."
292,"Se as lágrimas que te cobrem a visão, não conseguirem serem dissipadas, não enxergarás os motivos delas terem roladas. Isto acontece com aqueles que persistem na cegueira da alma e do espírito."
293,"A felicidade do escritor é o pensamento que consegue transformar-se completamente em sentimento, é o sentimento que consegue transformar-se completamente em pensamento."
294,"Todos os dias, o sol nasce e nos ilumina para lembrar que o amanhã existe! 🌞"
295,Que a vida se torne aquilo que você espera dela!
296,Um grande dia começa com grandes projetos e termina com excelentes realizações.
297,"Eu também não acreditava em príncipes encantados até conhecer você, o grande amor da minha vida."
298,Opinião pública é o que as pessoas acreditam que as outras pessoas pensam.
299,"Este trabalho é dedicado a Deus e à minha família, pessoas que foram essenciais para que eu o conseguisse concluir com êxito."
300,É necessário alcançarmos a paz interior para conseguirmos escutar nosso coração.
301,Que hoje toda beleza da vida seja revelada para todas as pessoas do mundo. Bom dia!
302,"Arrisque, pois nunca ninguém conseguiu voar sem primeiro tirar os pés do chão."
303,"A covardia da calúnia, que sentencia o inocente a pagar por um crime que não cometeu, é a mais devastadora das armas do ignorante; ela estraga e emporcalha tudo que toca, além de enegrecer profundamente aquilo que não conseguir exterminar."
