,0
67,A palavra mais bonita que eu já disse sobre o amor foi seu nome.
68,Amar talvez seja isso... Descobrir o que o outro fala mesmo quando ele não diz.
69,Você não precisa de alguém que complete você. Você precisa apenas de alguém que te aceite completamente.
70,Estranho seria se eu não me apaixonasse por você.
71,O amor é o único trilho com destino à felicidade.
72,O amor é uma invenção dos anjos para fazer a felicidade durar mais.
73,"Em um dia nublado, se algo eu pudesse fazer, eu voaria até o céu e traria a luz do sol para você."
74,"Te conheci sem querer, mas terminei te querendo."
75,"Te amo. Com todas as letras, palavras e pronúncias. Em todas as línguas e sotaques. Em todos os sentidos e jeitos. Com todas as circunstâncias e motivos. Simplesmente, te amo."
76,"A minha vida estaria sem graça uma hora dessas se eu não tivesse você, meu amor."
77,Talvez meu amor tenha aprendido a ser menos amor só para nunca deixar de ser amor.
78,"Das coisas boas da minha vida, você certamente é a melhor!"
79,"O amor vai chegar e quando o amor chegar, ele vai te abraçar, vai dizer o seu nome e você vai derreter. Só que às vezes o amor vai te machucar, mas nunca faz por mal, o amor não faz jogo porque sabe que a vida já é difícil o bastante."
80,"O amor é perdão, gentileza, cumplicidade e acima de tudo… verdade."
81,O primeiro amor deixa marcas para a vida inteira.
82,Expectativas geram decepções. Lembranças geram saudades. Pensamentos geram sentimentos e o amor gera o amor.
83,"Há pessoas que amam o poder, e outras que tem o poder de amar."
84,"Se você quiser que sua vida tenha um novo sentido, um novo sabor, bote fé, bote esperança e bote amor."
85,Que o amor seja a melhor forma de começar e terminar o dia.
86,Amor é e sempre vai ser a minha única religião.
87,"Meu ponto fraco tem nome, endereço e um sorriso lindo."
88,"É isso que o amor faz, ele vai marinando seus lábios até que a única palavra que sua boca pronuncia seja o nome dele."
89,"A amizade não se compra, se encontra. A felicidade não se encontra, se sente. O amor não se sente, se vive."
90,O amor é onde o melhor da gente mora.
91,Nenhum lugar é melhor do que perto.
92,"Amar, porque nada melhor para a saúde que um amor correspondido."
93,Dê valor ao amor e ao que o amor lhe dá.
94,O seu amor é o motor do meu coração.
95,Eu vou com você para onde você for.
96,"Vou me enganar mais uma vez, fingindo que te amo às vezes, como se não te amasse sempre."
97,Amar é um ato de coragem.
98,"Minha vida é um carro que só eu posso dirigir e o único combustível que funciona é o amor. É brega, mas é verdade."
99,"Nem com todas as palavras do mundo vou conseguir expressar o que sinto por você, nem todos os segundos de inúmeras horas serão suficiente para estar ao teu lado."
100,O amor verdadeiro não tem final feliz. O amor verdadeiro não tem final.
101,"Não sei se o mundo é bom, mas quando você apareceu, o meu mundo ficou muito melhor."
102,Amar é saber escutar o outro.
103,Dê valor a quem te dá amor.
104,"Na aritmética do amor, um mais um é igual a tudo e dois menos um é igual a nada."
105,O amor faz a gente se sentir em casa.
106,"Se um dia os seus motivos pra sorrir acabarem, me avisa que eu te dou os meus."
