,0
50,"O bem que você faz hoje pode ser esquecido amanhã. Faça o bem assim mesmo. Veja que, ao final das contas, é tudo entre você e Deus! Nunca foi entre você e os outros."
51,"Senhor, eu sei que os teus planos são maiores que os meus."
52,"Deus está mais perto do que notamos, é mais forte do que acreditamos e mais justo do que merecemos."
53,O coração fica leve quando Deus faz morada.
54,Deus sabe por onde você anda e vê tudo o que você faz.
55,"Feliz ou triste, agradeça a Deus todos os dias!"
56,Deus sabe o que é bom para você. (Eclesiastes 6:12)
57,"Senhor, afasta de mim tudo aquilo que me afasta de ti."
58,Deus acima de tudo e de todos.
59,"Você pode passar dias sem pensar em Deus, porém ele não passa um só momento sem pensar em você."
60,"Conversar com Deus te acalma, ouvir as respostas de Deus te fortalece."
61,"Querido Deus, em tuas mãos, coloco minhas preocupações, cuidados e problemas. Em tua sabedoria, coloco meu caminho, minhas direções e meus objetivos. Em teu amor, coloco minha vida!"
62,Deus age na hora certa. Confie.
63,"Querido Deus, hoje acordei, estou saudável, estou vivo, obrigado!"
64,Eu vejo Deus em você!
65,"O que Deus tem para você chegará até você! Espere.

 "
66,Esqueça o que não deu certo… Deus já está te dando uma nova página para você escrever a sua vida!
67,"Querido Deus, Tu és minha proteção, a minha fortaleza. Tu és o meu Deus, eu confio em Ti. (Salmo 91:2)"
68,Nada conserta melhor uma vida quebrada do que o amor de Deus.
69,Todo dia Deus pensa em você. Toda hora Deus cuida de você. A cada minuto Deus se importa com você. Porque a cada segundo Deus te ama.
70,"Querido Deus, graças Te dou por me ouvir, me guardar e por fazer de tudo para me ver sorrir! (Salmo 64)"
71,"Sabe o que é lindo? Poder olhar todos os dias para o céu, e descobrir que em meio aos problemas, existe sim um motivo para sorrir... Deus."
72,Deus tem sempre uma resposta para tudo.
73,"Porque onde tem amor, tem gostinho de paz... Tem cheirinho de Deus."
74,Deus permite determinados fins para novos começos.
75,Deus sabe o tempo certo de todas as coisas.
76,"Deus, tu és a fonte dos meus sorrisos, da minha fé e da minha alegria."
77,"Felicidade tem nome: Deus, família e amigos."
78,"Uma grande história é feita de grandes desafios que são conquistados com grandes esforços, formados de grandes sonhos e vindos de um grande Deus."
79,"Acredite, Deus abrirá as portas no momento certo!"
80,Deus tem a chave certa para as portas que devem ser abertas.
81,"Deus transforma choro em sorriso, dor em força, fraqueza em fé e sonho em realidade."
82,"Deus, se um dia eu estiver prestes a perder as esperanças, me ajude a lembrar que os teus planos são maiores que os meus sonhos..."
83,Deus é a lei e o legislador do Universo.
84,Quem está perdido em Deus está achado neste mundo.
85,"Deus não faz nada antes, nem depois, Ele age na hora certa!"
86,"O mundo fecha portas, mas Deus abre caminhos."
87,"Querido Deus, ajuda-me a ser sábio e disposto a Te obedecer."
88,Amigo de verdade é Deus.
89,Como é bom descansar na certeza de que Deus cuida de tudo.
