,0
21,Em você tenho não só a melhor prima do mundo como também uma amiga para toda vida!
22,"Eu, meu papai e especialmente minha mamãe convidamos você para o melhor e mais fofo chá de bebê de sempre!"
23,"Reflito, reflito e concluo que meus sonhos não têm limitações; felizmente, minha determinação também. 💭"
24,Os melhores momentos na vida são como os arcos-íris: aparecem quando você menos espera.
25,Beijar você é como morder uma nuvem.
26,Aprenda que não vale a pena sofrer por um alguém que vive feliz sem você.
27,"A mente é como o estômago. Não é o quanto você coloca dentro dela que conta, mas o quanto ela digere."
28,Problemas são provas de fogo com duas saídas: ou você desiste ou dá volta por cima!
29,"Mesmo que a distância nos separe por um tempo, a força da nossa amizade vai manter você perto do meu coração."
30,"Ou você tem uma estratégia própria, ou então é parte da estratégia de alguém."
31,"Não há sensação mais mágica do que ter uma tia de verdade ao meu lado em qualquer situação. Titia, você é maravilhosa!"
32,"Talvez você não saiba, mas nada me dá mais ânimo do que essa força inspiradora que vive aí dentro do seu coração!"
33,"O único homem que nunca comete erros é aquele que nunca faz coisa alguma. Não tenha medo de errar, pois você aprenderá a não cometer o mesmo erro duas vezes."
34,"Você é minha vida, querida, a melhor pessoa que algum dia conheci. Nosso matrimônio é a razão dos meus sorrisos!"
35,"Sábado foi feito para aproveitar, mas você escolhe se prefere um filme relaxado ou uma festa agitada!"
36,A melhor forma de superar uma infância sofrida é alcançando tudo àquilo que disseram que você nunca iria conseguir.
37,"Preze sempre pela honestidade, pois é o melhor que você pode oferecer."
38,"Uma amizade verdadeira não precisa ser eterna, e sim os bons momentos vividos através dela."
39,Dentro de você existe uma força que desconhece e que é capaz de levar você a superar qualquer obstáculo.
40,"Você merece um mundo melhor, mais belo e de preferência bem longe do meu!"
41,"Que alegria e que sorte termos nascido na mesma família. Adoro você, prima!"
42,"Avô, você partiu, mas no meu coração viverá eternamente seu exemplo, seus ensinamentos e as memórias do que vivemos juntos."
43,"Aproveite a apatia geral de hoje para mostrar que você está motivado para vencer, seja qual for o dia. Boa segunda-feira!"
44,"Sei que não sou perfeita, meu filho, mas acredite que tudo que faço por você é de coração e movido pelo maior de todos os amores."
45,Saúde é algo que faz você achar que agora é a melhor época do ano.
46,"Mesmo que você ainda estivesse vivo, nunca teria conseguido preencher a minha necessidade de expressar todo a afeto que ficou oprimido."
47,"Você pode usar as melhores roupas, mas nunca estará vestida se não tiver sua dignidade no lugar certo!"
48,Ainda tem dúvidas se as mulheres são fortes? Então olhe para sua vida e veja como você é dependente da força delas.
49,O melhor sabor do mundo é aquele que adoça seu coração na hora que você ultrapassa um grande desafio!
50,"Quando um gênio verdadeiro aparece neste mundo você pode conhecê-lo pelo seguinte sinal, os ignorantes estão todos unidos contra ele."
51,Você precisa sonhar antes que seus sonhos se possam tornar reais.
52,"Não ceda ao medo, ao fracasso, ao preconceito. Você é forte, vai superar tudo e em breve a vitória será sua!"
53,A vida nos entrega desafios para nos fazer mais fortes! 💪
54,"Não precisa se preocupar em cuidar da minha vida, afinal, quando estávamos juntos você não se preocupou em cuidar."
55,"Mais do que a bebê da minha vida, você é meu mundo, meu tudo, minha razão de existir."
56,"Se você pensa que pode ou se pensa que não pode, de qualquer forma você está certo."
57,Você não pode esperar ser um cão sortudo se você gastar todo seu tempo rosnando.
58,"Em um romance, por outro lado, você não tem apenas que descrever os quartos, mas as roupas, os personagens e o que eles estão pensando. É um processo muito mais detalhado."
59,"Até pode ser difícil, mas se você quiser mesmo você vai alcançar!"
60,Afirmações são como prescrições para certos aspectos seus que você deseja mudar.
61,O que não provoca minha morte faz com que eu fique mais forte.
62,"Não quero dizer que você tem duas caras, somente que uma hora você é minha amiga e na outra não é."
63,Enquanto estiver cercado de amigos de verdade não precisarei de muito esforço pra ter muitos momentos de felicidade.
64,"Primeiro que paixão deve ser coisa discreta, calada, centrada. Se você começa a espalhar aos sete ventos, crau, dá errado."
65,"Enquanto permitir que seus sonhos guiem seus passos, você sempre encontrará fortes motivos para nunca desistir da batalha."
66,"Os melhores clientes merecem nossa maior dedicação e profissionalismo. A você, agradecemos do fundo do coração!"
67,"Se o caminho for fácil demais, talvez não esse seja o caminho certo."
68,"Olho o mundo, penso no futuro e anseio dias melhroes! 🙏"
69,"Não vou deixar para amanhã o que posso dizer hoje: cunhada, eu adoro você!"
70,"A felicidade é uma palavra de dez letras, mas a minha resume-se em quatro: você!"
71,Passei pelo fogo e não me queimei. Passei pela água e não me afoguei. Passei por você e me apaixonei!
72,"Eu não sou o banco Itaú, mas fui feito para você."
73,"Quando você reconhece um erro cometido pela segunda vez, estarás desperdiçando a experiência da primeira."
74,"Não importa se seu sonho vai se realizar hoje ou amanhã, mas sim que você trabalhe para o alcançar todos os dias."
75,"Nosso Senhor ama os pobres, por isso fez tantos."
76,Ao olhar para dentro entendo melhor o que vejo do lado de fora.
77,"Eu juro que não quero, que não faço a não ser que você queira que eu faça!"
78,"Não preciso procurar mais, pois basta ter você nos meus braços para eu saber que estou segurando o mundo inteiro."
79,"Você pode ficar parado imaginando como seria, ou lutar e ver como será transformar seus sonhos em realidade."
80,O seu coração irá levar você na direção certa sempre!
81,"O tempo voa, mas nada me traz mais orgulho do que ver você crescendo e evoluindo cada dia mais, filho."
82,Foi sua lealdade que fez de você meu melhor amigo. 👊
83,"Conte comigo para tudo, minha afilhada. Você é importante demais para mim e pela sua felicidade faço o impossível!"
84,Você não pode ensinar nada a um homem; você pode apenas ajudá-lo a encontrar a resposta dentro dele mesmo.
85,"Vida de casado não é tão ruim; depois de se casar, você pode comer as coisas que sua esposa gosta."
86,Clientes como você merecem todo nosso cuidado e empenho. Agradecemos a preferência nos nossos serviços.
87,"Saudade não é motivo suficiente para que alguém volte, mas é motivo suficiente para que você vá atrás."
88,Você não vê que os países desenvolvidos são justamente os que vivem de cabeça para cima?
89,"Eu não quero só um beijo, eu não quero só um abraço. Eu quero beijar e abraçar você todos os dias e todas as horas. Namora comigo?"
90,"O mundo é perigoso não por causa daqueles que fazem o mal, mas por causa daqueles que veem e deixam o mal ser feito."
91,A vida é uma longa corrida onde a persistência e a integridade são absolutamente necessárias para alcançarmos nossas metas.
92,"Quero sorrir com o coração cheio, quero fazer você a pessoa mais feliz do mundo e para isso só preciso do seu sim. Namora comigo?"
93,Você só precisa ser forte e se aguentar mais um pouco porque a recuperação é dura mas acaba por passar.
94,A melhor parte de ter amigas loucas é que elas vão fazer você sorrir até nas fases mais tristes da sua vida.
95,"Você pode ter adquirido muitas coisas na vida, mas nada é mais valioso que possuir um grande caráter."
96,O fracasso não tem amigos.
97,"Seja humilde, mas não se esqueça de se valorizar, de gostar de quem é porque ninguém é mais importante do que você!"
98,O frio é só mais uma desculpa para eu ficar bem perto de você.
99,Algumas pessoas ainda confundem uma decisão errada com azar.
100,Suporto o peso da infelicidade desde a hora que você se foi. Sinto sua falta todos os dias.
101,"A marca de sua ignorância é a profundidade da sua crença na injustiça e na tragédia. O que a lagarta chama de fim de mundo, o mestre chama de borboleta."
102,"Da vida eu não espero só momentos bons, mas quero ter a sabedoria de os desfrutar plenamente."
103,Se você não arriscar nunca irá saber até onde é capaz de chegar!
104,"Acredite, você tem forças para chegar onde quiser. Basta querer."
105,"Você quer estar seguro e bem, ou você quer se arriscar e ser grande?"
106,"Quando você descobrir o que é a felicidade, você não irá tolerar ninguém por perto que faça você sentir menos do que isso."
107,"A verdadeira alegria não é aquela que seu rosto mostra, mas sim a que vive no seu coração e faz você contagiar todo mundo à sua volta."
108,Alegria é compartilhar o dia do irmão com alguém tão especial como você!
109,"Se você nunca fica assustado ou confuso, isso significa que você nunca se arrisca."
110,Ter um amigo de verdade é encontrar uma parte de você em outra pessoa.
111,"Você ensina, cativa e motiva quase sem esforço; é sempre amiga e disponível e por isso é a professora mais querida por todos!"
112,"Não pense que odeio você. O que sinto por você é pior do que ódio, eu não estou nem aí para você e para as suas opiniões."
113,Meus pais já não conseguem conter a felicidade com o aproximar da minha chegada e eles querem compartilhar esse sentimento com você no chá de bebê que estão preparando.
114,"Que no ano novo que está por vir você nunca deixe de sonhar, pois é melhor morrer com um sonho do que nunca ter tido um."
115,Esta quarta-feira não precisa ser só mais um dia comum. Faça deste dia o que você mais deseja!
116,"Não sei se você é a melhor pessoa que existe, mas para mim é a mais especial do mundo."
117,"Você poderia ser minha irmã, mas é minha cunhada e eu adoro nossa ligação. Mil beijos, querida!"
118,Sorrir não mata. Viver não dói. Abraçar não arde. Beijar não fere. Rir não machuca. Você não tem motivos para não tentar ser feliz.
119,Que existam pessoas como você é razão suficiente para acreditar que a vida vale mesmo a pena!
120,Estou torcendo para que você caia... para que você caia de amores por mim.
121,"Você não é pescoço, mas mexe com a minha cabeça."
122,Recordar você me trará paz e algum conforto mas também saudade por não ter mais seu abraço. Descanse e até um dia.
123,"Quando a desilusão é grande demais, a revolta chega para a abafar e dar ar a quem está sofrendo como eu. Eu e você, jamais."
124,"Não deixe que o medo impeça você de recomeçar, mesmo que desconheça o que terá de enfrentar."
125,"Nossa existência é transitória como as nuvens do outono. Observar o nascimento e a morte dos seres é como olhar os momentos da dança. A duração da vida é como o brilho de um relâmpago no céu, tal como uma torrente que se precipita montanha abaixo."
126,"Antes de apresentar meu bebê para o mundo, que tal celebrarmos a sua chegada? Espero por você no meu chá de bebê!"
127,"Um homem não pode fazer o certo numa área da vida, enquanto está ocupado em fazer o errado em outra. A vida é um todo indivisível."
128,Muitas vezes é necessário que tudo dê errado primeiro para que depois dê certo. Confie em você e na sua capacidade para dar a volta por cima!
129,Através daquela dança eu me apaixonei por você e adquiri ao mesmo tempo a melhor de todas as lembranças.
130,"Hoje eu sou louco de vez, um pouco porque eu já era, um pouco porque você me fez."
131,Viajar é a melhor forma de compreender como vivem as outras pessoas do mundo além de você.
132,"Aquilo que você está vivendo, o peso que você está carregando, não é nada comparado à alegria que está esperando por você!"
133,"Há três coisas que não voltam atrás; a flecha lançada, a palavra pronunciada e a oportunidade perdida."
134,"Sei que eduquei meu filho de forma perfeita, pois ele escolheu você como esposa e me deu a melhor nora do mundo!"
135,"Estime a solidariedade. Você não poderá viver sem os outros, embora na maioria dos casos os outros possam viver sem você."
136,A geração que nos educa é a mesma que nos critica.
137,O tempo passa e a amizade permanece. Você é meu grande amigo!
138,"O segredo para ser feliz é aceitar o lugar onde você está hoje na vida, e dar o melhor de si todos os dias."
139,"Faça-se ausente para que sintam sua falta, mas não demais para que não se acostumem a viver sem ter você por perto."
140,Já faz tempo que você é da família e eu só espero que saiba que pode contar comigo para tudo. Adoro você!
141,"Se os outros desiludem você, a culpa não é sua. Você só será culpado se permitir que as pessoas continuem a desiludir você."
142,Você bloqueia seu sonho quando você permite que seu medo fique maior do que a sua fé.
143,"A melhor coisa que já me aconteceu foi perder você, porque isso me deu forças para cuidar de mim e ser o melhor que eu poderia ser!"
144,"O que você pensa sobre mim não vai mudar quem eu sou, mas pode mudar o meu conceito sobre você."
145,Todas as mudanças necessárias acabam sempre por acontecer. 🙏
146,Não deixe de fazer prevalecer seus ideais na sua vida para que você seja quem exatamente deseja ser.
147,A humanidade tem de acabar com a guerra antes que a guerra acabe com a humanidade.
148,"Um pouco mais de confiança em você mesmo e tudo se torna mais claro, fácil e atingível."
149,Minha vida só faz sentido ao seu lado e é por isso que não quero passar mais nenhum segundo sem você. Quer namorar comigo?
150,"Ao seu lado eu encontro a minha infância, as horas mágicas passadas ao seu lado. Vovó, você é tão especial para mim!"
151,"Vivo no mundo da lua, lá é mais fácil pensar em você."
152,Quero todo mundo feliz no meu chá de bebê e por isso você não pode faltar. Conto com sua maravilhosa presença!
153,"Se você não pode mudar seu destino, mude sua atitude."
154,"A sua chegada virou meu mundo de cabeça para baixo, mas tudo vale a pena por você, meu bebê!"
155,"Prima, amiga, parceira e companheira, você é muito especial para mim e espero que nossa amizade nunca acabe!"
156,Cuide de seu corpo: você mora nele.
157,Ficar se preocupando e enfurecendo por qualquer coisa não resolve nada e impede você de aproveitar esse tempo para algo mais útil.
158,"Mesmo a tempo, no exato momento em que eu mais precisava, chegou você para me trazer verdadeira alegria, minha linda sexta-feira!"
159,"Poupe o seu tempo, ele é aquilo que de mais precioso você tem na vida. Não o desperdice com pessoas ou coisas que não valem a pena."
160,Acreditar em si mesmo leva a um destino infinito. Acreditar que você falhou é o fim da sua jornada.
161,Para cada minuto que você se passa com raiva você perde sessenta segundos de felicidade.
162,Jamais deixe que a sua felicidade dependa dos outros. Eles não deixariam de ser felizes por você.
163,"Às vezes, o que pesa no coração é culpa do que está na sua mão e você insiste em não querer deixar ir embora."
164,Para quem quer fazer da vida um lindo jardim todos os momentos são autênticas flores.
165,Todas as lembranças da minha infância são ainda mais especiais porque você estava lá! Feliz dia do irmão!
166,Você está convidado para viver comigo toda a alegria do meu dia de debutante! Conto com a sua presença!
167,"De tanto lutar para nunca se sentir perdido, um dia você acabará por encontrar o rumo certo."
168,Mundo das Mensagens
169,"Se você falha em planejar, está planejando falhar."
170,"Às vezes é difícil acreditar que tudo muda tão rápido e que você está crescendo em um piscar de olhos, filho."
171,Não adianta acreditar se você não tem coragem de lutar.
172,"Amigo não é aquele que impede você de fazer algo que vai se arrepender, é aquele que faz junto."
173,Não é porque você envelhece que também vai engordar. Eu nunca vou ficar como o Marlon Brando.
174,"Cunhada, você abraçou nossa família como se ela já fosse sua e nós nos sentimos muito abençoados pela sua presença."
175,Acredite no seu valor e prove a você mesmo que todos os sonhos são possíveis de alcançar.
176,Casamento é realmente algo difícil; você tem que lidar com sentimentos e advogados.
177,"Eu posso ser perfeita pra você... tudo que você procura... mas você não é pefeito, e não é o  que eu procuro..."
178,"Não havia como prever o tamanho do carinho que eu tenho hoje por você. Você é dona do meu coração, princesa."
179,"Se eu pudesse, tiraria de você toda a dor, mas como não posso, apenas me coloco aqui, ao seu lado para tudo que precisar. Sinto muito."
180,Você sabe que tem que fazer a depilação quando perguntam se você é filho do Tony Ramos e do Chewbacca.
181,"Quando você está satisfeito por ser simplesmente você mesmo e não se compara ou compete, todo mundo respeitará você."
182,"Sogra é igual a hemorróida, você pode cuidar dela a vida inteira, mas um dia ela te apronta."
183,"Minha personalidade é forte, mas isso não significa que não tenha meus momentos de fraqueza. Ninguém é invencível, nem forte demais para esta vida!"
184,"Seus pais receberam minha palavra de que iria te proteger, mas meu coração quem ganhou foi você. Você é a melhor afilhada do mundo!"
185,"Só enquanto eu respirar, vou me lembrar de você."
186,Eu acredito na sorte. De que outra maneira você pode explicar o sucesso daqueles que você não gosta?
187,A vida é muito curta para ser pequena.
188,"Alguns têm seus pontos de vista, outros as vistas do seu ponto, porém o criativo tem sempre sua vista além de qualquer ponto."
189,"Momentos terminam e lembranças desvanecem com o tempo, mas uma amizade como a nossa permanecerá para sempre!"
190,"No meu chá de bebê eu quero celebrar a vida e a sorte de carregar no ventre este neném. Ah, você está convidada é claro!"
191,"A vida é uma festa. Ou você se diverte, ou você dança."
192,"Querida nora, você é a filha que recebemos no dia que casou com nosso filho, mas a amamos como se tivesse estado sempre conosco."
193,O problema dos bons momentos é que deixam cravadas no coração saudades de um tempo que passou e não volta mais.
194,"Se você tivesse acreditado nas minhas brincadeiras de dizer verdades, teria ouvido muitas verdades que insisto em dizer brincando... Falei, muitas vezes, como um palhaço, mas nunca desacreditei da seriedade da plateia que sorria."
195,Que a fé que você leva no peito possa lhe ajude neste momento difícil. Seja forte para lidar com este falecimento.
196,Tudo em você é poesia para as páginas em branco da minha vida!
197,"Se você já construiu castelos no ar, não tenha vergonha deles. Estão onde devem estar. Agora dê-lhes alicerces."
198,Se você tem um sonho tem também uma obrigação: tentar.
199,"O Tempo passa tão rápido, pessoas entram e saem da sua vida. Você nunca deve perder a oportunidade de dizer a essas pessoas o quanto eles significam para você."
200,Agradecemos pelo profissionalismo e competência com que seu trabalho é feito. Você faz parte do nosso sucesso!
201,"Quando vires um homem bom, tenta imitá-lo; quando vires um homem mau, examina-te a ti mesmo."
202,O poder da gratidão: reflexão sobre a importância do agradecimento na nossa vida
203,Suba o primeiro degrau com fé. Não é necessário que você veja toda a escada. Apenas dê o primeiro passo.
204,"Quanto mais lhe conheço, mais percebo como você é autêntica e genuína. Cunhada, adoro ter você na minha vida!"
205,"A perda de alguém especial transforma a nossa vida em um luto infindável, que com o passar do tempo pode ter alguns momentos de maior ou menor sensibilidade."
206,"Cunhada, você conquistou toda nossa família e eu fico muito feliz com a amizade sincera que surgiu entre nós."
207,"Eu e você, amigas eternas, juntas até ao fim do mundo!"
208,"Muito bem Cérebro, você não gosta de mim e eu não gosto de você. Mas vamos logo acabar com isso e eu vou poder voltar a matá-lo com cerveja."
209,"Na impossibilidade de viajar, parta à aventura pelo seu interior e descubra os novos mundos e os imensos lugares que existem dentro de você."
210,"Os pensamentos positivos têm o poder de transformar uma vida, se você ainda não é muito amigo deles, tente incluí-los aos poucos no seu dia-a-dia e perceba os benefícios que eles trarão para sua vida."
211,"Alguns desafios da sua vida podem parecer difíceis, mas eles também serão sempre possíveis até você desistir de lutar por eles."
212,"O tempo passa, a distância permanece, mas um primo como você nunca se esquece!"
213,Lembre-se que você não precisa encarar os desafios da vida sem ajuda. Sempre estarei aqui para lhe dar apoio e incentivo.
214,Com você ao meu lado me sinto a mulher mais feliz do mundo. Obrigada por ser o namorado perfeito.
215,"Feliz de verdade e com a intensidade da vida na ponta dos dedos vamos desfrutando de todos os momentos. Adoro você, amiga!"
216,"Não julgue cada dia pela colheita que você obtém, mas pelas sementes que você planta."
217,Refletir sobre minhas imperfeições me aproxima dos meus semelhantes.
218,"Tempo perdido é apenas aquele que não vivemos, pois até mesmo em nossos piores momentos podemos aprender sábias lições."
219,Pare e mude seu rumo porque para as coisas melhorarem você precisa dar mais e mais de você mesmo!
220,"Todos acreditam no seu potencial, só falta você! Tenha confiança!"
221,"Se um dia você perceber que não tem a vida que sempre quis, aproveite o que lhe fez despertar e faça o possível para ser feliz."
222,Algumas pessoas dirão que você não é capaz. Prove que elas estão erradas e siga buscando os seus sonhos!
223,Para quê celebrar vitórias se não as puder compartilhar com pessoas como você? Aceite este convite para minha formatura!
224,Nunca ache que você não precisa de ninguém. Afinal de contas ninguém consegue nada sozinho.
225,"Não é minha filha nem é só minha amiga, é a afilhada querida da minha vida. Princesa, eu adoro você!"
226,"A melhor decisão que já tomei foi tirar você da minha vida, pois hoje estou mais completa e muito mais feliz."
227,"O que você procura pode ser impossível de achar, então, procure algo que você pode achar e seja feliz ao invés de passar a vida inteira procurando algo indefectível que você nunca vai encontrar."
228,"Se você escolhe não decidir, você já tomou uma decisão."
229,"Se o seu filho está demonstrando atitudes inadequadas, reflita sobre qual postura você transmite para o seu filho, pois é muito improvável que ele tenha sido influenciado pela pessoa que mora ao lado."
230,"Não importa que você não é da realeza, pois aos meus olhos sempre vai ser a minha princesa."
231,"Só você consegue me fazer rir mesmo quando estou triste. Adoro você, prima!"
232,O tempo que você gosta de perder não é tempo perdido.
233,Hoje pode ser o dia em que você me ajuda a concretizar o que eu mais almejo na vida: namorar com você. Vamos?
234,"Olhe para mim! Está percebendo meu nervosismo? Bom, finalmente ganhei coragem: você aceita namorar comigo?"
235,Não considere doloroso o que é bom para você.
236,"Quem se preocupa em agradar a todos o tempo todo, acaba desagradando a si mesmo. Seja você mesmo, sempre!"
237,"Não importa o que as pessoas pensam. Se você acredita que vale a pena, lute por isso."
238,Você será a estrela que mais brilhará na minha lista de amigos. Bem-vinda ao facebook!
239,Um sonho só se torna realidade se você tem coragem de não desistir dele.
240,"Você é especial, querida por todos, e o complemento que faltava na nossa família, querida nora!"
241,"Na vida o plantio é opcional, porém, a colheita é obrigatória. Por isso tome cuidado com o que você planta porque o que você plantar, você vai colher."
242,Não há nada mais chato do que duas pessoas que continuam falando quando você está interrompendo.
243,Há conforto em saber que nada acontece por acaso e que temos pessoas ao nosso lado para nos ajudar nos momentos mais penosos.
244,O inimigo mais perigoso que você poderá encontrar será sempre você mesmo.
245,"Se me perco, me encontro em você."
246,"Eu não preciso que me faça feliz, mas adoraria ser feliz junto com você. Que acha de namorar comigo?"
247,"Nestas férias quero viver somente comigo, me aproximar de mim e ter momentos somente meus!"
248,Nada é impossível se você tiver foco no seu objetivo e coragem no seu coração!
249,Os momentos de crise suscitam um redobrar de vida nos homens.
250,"Neste ano que termina, só posso desejar poder continuar a compartilhar a vida com amigos como você! Feliz Ano Novo!"
251,Neste dia comemoramos você ser professor e no resto do ano celebramos a pessoa que você é. Parabéns!
252,Uma coisa que eu não posso falar que você não tem é persistência. Eu vivo falando que estou ocupada e você insiste em querer a minha atenção.
253,Amar é pensar em você a toda a hora! 💘
254,Não leve a vida tão a sério. Você nunca sairá vivo dela.
255,"Tenho um orgulho muito grande de você, afilhada, pois é uma menina única, dona de um sorriso lindo e de um coração enorme!"
256,"Amigos nunca são de mais, e ter você na minha lista é uma alegria e merece uma curtida. Seja bem-vinda ao facebook!"
257,"De todos os momentos especiais que já vivi, sem dúvida que o mais feliz e inesquecível foi quando segurei pela primeira vez minha linda filha entre os meus braços."
258,"Aqueles que decidem partir da sua vida estão, na verdade, lhe ensinando uma importante lição: você precisa ser mais exigente ao escolher quem quer ter ao seu lado."
259,"Você não pode fazer as ondas desaparecerem, mas pode aprender como atravessá-las."
260,"Você é amiga, irmã e o ser humano mais belo que um dia conheci. Te adoro, querida!"
261,"Proteger você não é só meu desejo e ambição, sinto que é mais do que isso, talvez uma missão, talvez devoção."
262,"Os nossos desejos são como crianças pequenas: quanto mais lhes cedemos, mais exigentes se tornam."
263,"Não consigo prever o futuro, mas sei que sem você a minha vida não fará sentido. Aceita namorar comigo?"
264,A felicidade acontece no momento que você descobre estar grávida. Comigo foi assim que aconteceu!
265,Você só entende a dor da rejeição quando o seu coração é a vítima.
266,"Pensamentos valem e vivem pela observação exata ou nova, pela reflexão aguda ou profunda; não menos querem a originalidade, a simplicidade e a graça do dizer."
267,"A maneira de desenvolver auto-confiança é fazer o que você teme, e obter um registro de experiências que foram bem-sucedidas."
268,"Se você fica esperando, tudo o que acontece é que você fica velho."
269,"Renda-se, como eu me rendi. Mergulhe no que você não conhece como eu mergulhei. Não se preocupe em entender, viver ultrapassa qualquer entendimento."
270,"Para um homem azarado, não tomar iniciativa é sempre o melhor."
271,"Amiga, orgulhe-se do ano que passou e abra a porta ao novo que começa agora. Parabéns, querida, gosto muito de você!"
272,O sabor amargo da decepção é tudo que você deixou na minha vida.
273,Pensar antes de falar é o lema do crítico. Falar antes de pensar é o lema do criador.
274,"A felicidade não depende da saúde ou riqueza, mas de ter a pessoa certa do nosso lado. Eu tenho você, amiga!"
275,Na minha história eu sou protagonista e você espectador.
276,Você não só tem o direito de ser feliz como também tem a obrigação de lutar para alcançar a felicidade.
277,"Mas você não sabe por que aquilo apareceu na tua cabeça. E você não vai sossegar enquanto não transformar em canção, em verso."
278,O que você tentaria fazer se você soubesse que não conseguiria fracassar?
279,"Até pelo ruim eu agradeço, e de coração cheio vou sorrindo e recebendo todos os ensinamentos da vida. 🤗"
280,Para estas férias ficarem completas só está falando uma coisa: você.
281,"A beleza de cada recordação está em podermos rever pessoas, reviver momentos e visitarmos novamente lugares que nos marcaram profundamente."
282,"Quando você nasceu, você chorou e o mundo se alegrou. Viva sua vida de forma que, quando você morrer, o mundo chore e você se alegre."
283,"Mais do que um bebê lindo e encantador, você é fofura da cabeça aos pés!"
284,Um amigo verdadeiro é alguém que pensa que você é um ovo bom mesmo que saiba que você é ligeiramente rachado.
285,Não receie a imprevisibilidade da vida; é ela que torna cada dia uma verdadeira surpresa e as vitórias alcançadas ainda mais saborosas.
286,"Se você quer testar sua memória, tente se lembrar hoje sobre o que você estava preocupado há um ano atrás."
287,Como você punirá aqueles cujo remorso já é maior do que os seus crimes?
288,"É melhor estar preparado para uma oportunidade e não ter nenhuma, do que ter uma oportunidade e não estar preparado."
289,"Não se perca tentando ser melhor que ninguém, esforce-se apenas por ser e dar o melhor de você."
290,"Não importa a quantidade de adversidades que terá pela frente, pois elas não mudarão seu rumo se você tiver a determinação certa."
291,"O esporte é a única profissão que eu conheço na qual, quando você se aposenta, tem de começar a trabalhar."
292,Tanto frio lá fora e meu coração ardendo aqui dentro de tanto amar você.
293,Alegria na vida é ter uma cunhada que também é melhor amiga! Adoro você!
294,Você faz um trabalho incrível e merece todo o reconhecimento do mundo por cuidar do bem-estar de todos. Parabéns por ser enfermeiro!
295,"Tudo que vai, um dia retorna. Não jogue no mar o que você não quer que ele traga de volta. Preserve nosso planeta!"
296,É nos piores momentos que você tem oportunidade de mostrar a força das suas convicções e a grandeza da sua atitude!
297,Refletir sobre o mundo dá um novo sentido para a vida.
298,As aulas estão prestes a começar e eu desejo que seja um ano letivo incrível repleto de aprendizado e diversão para você!
299,Tenha muito cuidado com quem sempre discorda de você. E tenha mais cuidado ainda com quem sempre concorda com você.
300,Você pode descobrir mais sobre uma pessoa em uma hora de brincadeira do que em um ano de conversa.
301,"Meu afilhado, nunca perca este sorriso que você tem e que é capaz de iluminar o mundo inteiro."
302,Mais um ano fica para trás e mais uma vez tenho você a agradecer por ter sido tão espacial! Vocês fazem tudo ficar muito melhor!
303,"Minha vida sem você não teria alegria, apenas um coração cheio de infelicidade e melancolia."
304,Você está em minhas preces! Minhas condolências para você e sua família neste momento de luto.
305,Será que todos que dizem o que querem estão preparados para ouvir a verdade?
306,"O que você deixa para trás não é o que é gravado em monumentos de pedra, mas o que é tecido nas vidas de outros."
307,"Agradeço muito a você, professor, porque me diverte enquanto me ensina e me educa ao mesmo tempo que me faz sonhar."
308,"É preciso aceitar as contrariedades, mas não permitir que elas nos derrubem. 👊"
309,"Leia mais sobre tudo, teorias, leia o que não está escrito, imagine um livro, uma história e invente.. mesmo que isso só  faça sentido a você mesmo."
